#separator:tab
#html:true
#notetype:Basic
#deck:main
Artin reciprocity, A central simple algebra can be thought of as a generalized matrix algebra. The Brauer group is a collection of these algebras, where multiplication is tensor product. The elements of the Brauer group are "twists" of matrix algebras. Artin reciprocity provides a complete picture of how these "twists" behave over a number field. It tells us that an element of the global Brauer group is uniquely determined by its local components, which are in the Brauer groups of the local fields. This is like having a set of locally-defined blueprints for a structure that perfectly fit together to form a unique global structure	Brauer group of a field K, Br(K), is a group of equivalence classes of central simple algebras over K. The Brauer group of a number field is a cornerstone of class field theory. Artin reciprocity gives a powerful description of this group, providing an exact sequence that relates it to the local Brauer groups.
Artin induction theorem, character table of a group G. The characters of G are vectors in a vector space. Artin's induction theorem says that the "building blocks" for all these character vectors are the vectors from the cyclic subgroups. Artin reciprocity is a parallel statement for field theory	the "building blocks" for all abelian extensions are the cyclic extensions. This can be visualized as a tree of field extensions, where the root is the base field, and the branches are extensions. The reciprocity law tells us how to build the entire tree just from knowing the simplest, cyclic branches:  Artin's induction theorem in representation theory states that any rational-valued character of a finite group G can be written as a rational linear combination of characters induced from cyclic subgroups. Artin reciprocity can be seen as a generalization of this theorem from characters to field extensions. It shows that the structure of an abelian extension is controlled by the structure of its cyclic sub-extensions.
Artin reciprocity, think of the "space" Spec(K) as having a group of "loops" on it, which is the fundamental group. Unlike in topology, these loops are built from prime ideals. Artin reciprocity says that if you take all these loops and "unwind" them into their abelian part (i.e., you forget the order in which you trace the loops), the resulting abelian group is exactly the Galois group of the maximal abelian extension	Anabelian geometry is the study of schemes and their fundamental groups, with the goal of reconstructing the scheme from its fundamental group. In this context, the Artin reciprocity law for a field K is the statement that the Galois group of its maximal abelian extension is the abelianization of its profinite fundamental group, π1pro​(Spec(K)).
Artin reciprocity, set of all prime ideals of a number field as a set of points, like a discrete number line. The ideal class group is the group that "shifts" these points, for instance, by multiplication with non-principal ideals. The Artin map is a rule for translating this "shifting" action into an action on a finite set of points (the elements of the Galois group)	In class field theory, the ideal class group of a number field K acts as the group of covering transformations for the "arithmetic covering" of K's spectrum by its Hilbert class field. Artin reciprocity says this group is isomorphic to the Galois group of the Hilbert class field, thereby providing a concrete realization of the abstract Galois group.
Laziness in Haskell, weak head normal form	the data structure is fully determined upon evaluation. Placeholders allow for nonstrict evaluations, with as little evaluation done as necesssary. This is very similar to what tinygrad has done. Therefore, one can define and initialise infinite data structures in Haskell.
Krull dimension, supremum of length of chains of prime ideals, in schemes with local ring	Krull dimension of a ring is the supremum of the lengths of all chains of prime ideals. For a scheme, its dimension is the Krull dimension of its local rings.
Dimension, dimension of a scheme	dimension of a scheme is the supremum of the dimensions of all its local rings.
Codimension, difference in dimension or smallness of subvarieties	codimension of a subvariety in an algebraic variety is the difference between their dimensions. It's an important measure of how "small" a subvariety is.
Dimension, chain of primes and chain of prime ideals	dimension of a scheme is defined by a chain of prime ideals. A chain of prime ideals is a sequence of prime ideals p_0 in p_1 in... p_m
Dimension, Krull's principal ideal theorem for Noetherian ring and the height of a prime ideal	for a Noetherian ring, the height of a prime ideal is at most the number of generators of an ideal contained in it. Codimension is geometric, corresponds to the algebraic concept the height of a prime ideal.
Dimension, visual intuition	Krull dimension corresponds to the intuitive geometric dimension of an algebraic variety. A variety of dimension 1 is a curve, a variety of dimension 2 is a surface, and so on.
Dimension, local ring and m-primary ideal	dimension of a local ring is the minimum number of elements that can generate a m-primary ideal.
Dimension, homological dimension of a module	homological dimension of a module is the length of its minimal free resolution. This provides a way to measure the complexity of a module.
Dimension, global dimension of projective dimensions of all modules	global dimension of a ring is the supremum of the projective dimensions of all modules over that ring. Rings with finite global dimension are often well-behaved.
Dimension, cohomological dimension of a scheme	cohomological dimension of a scheme is a measure of its size based on the vanishing of certain cohomology groups. It is related to the topological dimension.
Dimension, comparison with rank	Dimension means actual number of dimensions, rank means effective number of dimensions (number of linearly independent columns or rows)
Codimension, height of prime ideal	algebraic counterpart of codimension is the height of a prime ideal. For a ring R and a prime ideal p, the height of p, denoted ht(p), is the length of the longest chain of prime ideals contained in p.
Codimension, visual intuition	geometric intuition of "how many equations you need to define a subvariety." For example, a point in a 2D plane has codimension 2, which is defined by two equations (x=0,y=0).
Codimension, subscheme	closed subscheme Y of a scheme X, the codimension is the minimum of the heights of the prime ideals in the local rings of X that contain the ideal defining Y.
Codimension, pure codimension of subscheme	subscheme is of pure codimension if all its irreducible components have the same codimension.
Codimension, hypersurface	subscheme defined by a single non-zero function is a hypersurface, and it typically has codimension 1.
Codimension, size of a subspace	A higher codimension means a "smaller" subspace relative to the larger space.
Codimension, motivation to define complete intersection of a subvariety	subvariety is a complete intersection if its codimension is equal to the number of equations needed to define it.
Codimension, core concept in intersection theory	core concept in intersection theory, which studies how subvarieties intersect. For example, in a smooth variety, the intersection of two subvarieties of codimensions c1​ and c2​ is expected to have codimension c1 ​+ c2​.
Codimension, derived subscheme	derived algebraic geometry, the concept of a subscheme is generalized to a derived subscheme, and its codimension is a measure of the "size" of the subscheme in a homotopical sense.
Codimension, derived prime ideal	height of a derived prime ideal in a commutative ring spectrum is a measure of its derived codimension.
Codimension, etale codimension	étale codimension of a subscheme is the dimension of the subscheme within the étale topology, which is a finer topology than the Zariski topology.
Codimension, spectral codimension	spectral codimension of a subobject in a spectral category is a measure of its "size" in a homotopical sense.
Codimension, locus of section, codimension of the vanishing locus of section of vector bundle, and Euler classes	codimension of the vanishing locus of a section of a vector bundle is a key invariant in algebraic geometry, which is computed using the Euler class.
Codimension, of a singular locus of a scheme and behaviour of singularities	codimension of a singular locus of a scheme is a measure of how "badly behaved" the singularities are. A singularity of codimension 1 is a relatively mild singularity.
Bezout's theorem, motivates spaces in combinatorics	curves d and e of degree d and e in complex projective plane CP^2 intersects at exactly d * e points. The correct definition of intersection and the proper setting in complex projective space of exactly needed for combinatorics since in projective space, any two lines intersect.
Bipartite graph, motivates Mantell's theorem	for N vertex graph, maximum number of edges without forming triangles is n^2/4. The bipartite graph is the extreme example of this.
Finite dimensional vector spaces, norm construction is induced by the topology	we show that every vector space has a norm. Every vector space has a finite linear combination of basis vectors (even if it has infinite dimensions, this uses some weird completion magic). Take the maximum of the coefficients amongst finitely many basis vectors, this defines one possible norm that is induced by the topology, particularly by the dimension of the vector space. Infinite dimensional TOPOLOGICAL vector spaces do not have a norm that induces the topology.
Rank, group of integers Z has a rank of 1, as it can be generated by the single element 1. You can visualize this on the number line, where every point can be reached by adding or subtracting 1. The rank tells you the "dimensionality" of the group in terms of its generating elements	The rank of a group (or, more generally, an algebraic structure) is the minimum cardinality of a generating set. Visual intuition: The group of integers Z has a rank of 1, as it can be generated by the single element 1. You can visualize this on the number line, where every point can be reached by adding or subtracting 1. . The rank tells you the "dimensionality" of the group in terms of its generating elements.
Rank, a matrix that transforms a space. For example, a 3×2 matrix A transforming R2 to R3. If the rank is 2, the two column vectors are linearly independent, and their span forms a 2-dimensional plane in R3. The rank tells you the dimension of the subspace that the matrix "lands" on. A rank-1 matrix would squash the entire space onto a line	In linear algebra, the rank of a matrix is the dimension of its column space (or, equivalently, its row space). It's the maximum number of linearly independent columns.
Rank, free module Z2 over the ring Z. Its basis is {(1,0),(0,1)}, so its rank is 2. This can be visualized as the integer grid in a 2D plane. . The rank tells you the "size" of the grid	In homological algebra, the rank of a free module over a commutative ring is the size of its basis. Visual intuition: Consider the free module Z2 over the ring Z. Its basis is {(1,0),(0,1)}, so its rank is 2. This can be visualized as the integer grid in a 2D plane. . The rank tells you the "size" of the grid.
Rank, L-function and the Birch and Swinnerton-Dyer conjecture relates the rank of an elliptic curve to the order of the zero of its L-function at s=1. We can visualize the L-function as a complex function and the rank as the number of times it "touches" zero at a specific point	In arithmetic number theory, the rank of an L-function at a point is the order of the zero of the function at that point. Visual intuition: The Birch and Swinnerton-Dyer conjecture relates the rank of an elliptic curve to the order of the zero of its L-function at s=1. We can visualize the L-function as a complex function and the rank as the number of times it "touches" zero at a specific point.
Rank, sheaf of regular functions on an affine variety. The stalk at a point P is the set of all regular functions defined in a neighborhood of P. The rank of this sheaf is 1 at every point	In algebraic geometry, the rank of a sheaf is the dimension of the stalk of the sheaf at each point. Visual intuition: Consider the sheaf of regular functions on an affine variety. The stalk at a point P is the set of all regular functions defined in a neighborhood of P. The rank of this sheaf is 1 at every point.
Rank, dimension of homology example, simplicial complex, like a hollow sphere. The homology group H2​ has rank 1, corresponding to the single "hollow" region. The rank tells you the number of independent "holes" of a given dimension	In homological algebra, the rank of a chain complex is the dimension of its homology groups. Visual intuition: Consider a simplicial complex, like a hollow sphere. The homology group H2​ has rank 1, corresponding to the single "hollow" region. The rank tells you the number of independent "holes" of a given dimension.
Rank, group algebra F2​[C3​] of the cyclic group of order 3. It has a basis {e,g,g2}, so its rank is 3. This is a vector space over a finite field. The rank is the number of elements in the basis	In modular representation theory, the rank of the group algebra Fp​[G] is the dimension of the algebra as a vector space over Fp​, which is equal to the order of the group. Visual intuition: Consider the group algebra F2​[C3​] of the cyclic group of order 3. It has a basis {e,g,g2}, so its rank is 3. This is a vector space over a finite field. The rank is the number of elements in the basis.
Rank, double pendulum. It has two degrees of freedom, the angles of the two pendulums. So its rank is 2. . The rank tells you the "number of dimensions" of the system's phase space	In dynamical systems, the rank can refer to the number of independent "degrees of freedom" or "modes" of the system. Visual intuition: Consider a double pendulum. It has two degrees of freedom, the angles of the two pendulums. So its rank is 2. . The rank tells you the "number of dimensions" of the system's phase space.
Rank, elliptic curve infinite number of rational points. The rank is the number of "independent" points that can generate all other points. For example, a rank-1 curve has a single point that, through the group law, can generate an infinite number of other points	In arithmetic number theory, the rank of an elliptic curve E over Q is the rank of the group of rational points E(Q). It's the number of generators of the group modulo torsion. Visual intuition: Consider an elliptic curve with an infinite number of rational points. The rank is the number of "independent" points that can generate all other points. For example, a rank-1 curve has a single point that, through the group law, can generate an infinite number of other points.
Rank, tangent bundle of a sphere. At each point on the sphere, there's a tangent plane. The dimension of this plane is 2, so the rank of the tangent bundle is 2. The rank tells you the dimension of the "fiber" over each point	In algebraic geometry, the rank of a vector bundle is the dimension of the vector space associated with each point of the variety. Visual intuition: Consider the tangent bundle of a sphere. At each point on the sphere, there's a tangent plane. The dimension of this plane is 2, so the rank of the tangent bundle is 2. . The rank tells you the dimension of the "fiber" over each point.
Rank, for 2×2 matrices with entries in Z, M2​(Z). The rank of the projective module M2​(Z) is the dimension of the space over the field of fractions of the ring, which is 4. This corresponds to the "dimension" of the matrix algebra	in non-commutative ring theory, the rank of a finitely generated projective module P is a function that assigns a dimension to each prime ideal of the ring. Visual intuition: Consider the ring of 2×2 matrices with entries in Z, M2​(Z). The rank of the projective module M2​(Z) is the dimension of the space over the field of fractions of the ring, which is 4. This corresponds to the "dimension" of the matrix algebra.
Rank, coboundary is a function that can be written as a difference of two other functions. The rank of the coboundary tells you the number of dimensions of the "space of differences"	In dynamics, the rank of a coboundary can be the dimension of the space of functions that are coboundaries. Visual intuition: A coboundary is a function that can be written as a difference of two other functions. The rank of the coboundary tells you the number of dimensions of the "space of differences".
Rank, first homology group of a figure-eight space is Z⊕Z, which has a rank of 2. This corresponds to the two independent loops in the space. The rank is the number of loops	In homotopy theory, the rank of a homology group Hn​(X) is the rank of its free part. Visual intuition: The first homology group of a figure-eight space is Z⊕Z, which has a rank of 2. This corresponds to the two independent loops in the space. . The rank is the number of loops.
Rank, Lorenz attractor has a fractal dimension of approximately 2.06. This tells us how "space-filling" the attractor is. It's not a line (dimension 1) and not a plane (dimension 2), but something in between	In dynamical systems, the rank of a strange attractor is its fractal dimension. Visual intuition: The Lorenz attractor has a fractal dimension of approximately 2.06. This tells us how "space-filling" the attractor is. It's not a line (dimension 1) and not a plane (dimension 2), but something in between.
Trace, linear transformation in 2D space. The trace is the sum of the eigenvalues, which represent the scaling factors of the principal axes of the transformation. For a shear transformation on a square, the trace is 2, indicating that the transformation preserves area and directionality on average, even as it distorts the shape	The trace of a square matrix A, denoted tr(A), is the sum of the elements on the main diagonal. It is equal to the sum of the eigenvalues of the matrix, counting multiplicities.
Trace, the characters of a group representation as a "fingerprint" of the representation. The trace of p(g) is the sum of the eigenvalues of the matrix representing the action of g on the vector space V. For the representation of the cyclic group C^3​ acting on C^2 by rotation, the character for a rotation by 120∘ is exp(i2π/3)+exp(i4π/3)=−1, which is the sum of the complex eigenvalues. This single value tells us a lot about the rotation's effect	For a finite group G and a field F, the trace of a representation p:G to GL(V) is the function g↦tr(p(g)). This function is the character of the representation.
Trace, chain complex as a sequence of vector spaces connected by linear maps. The trace of a chain map represents a "net flow" or a "weighted count" of fixed points. The Lefschetz trace formula is a concrete example. For a map f on a finite complex, its Lefschetz number L(f) is this alternating sum of traces. If the map has isolated fixed points, this number counts them, each with a sign determined by the local behavior of the map. For a rotation of a torus, the trace of the induced map on homology is non-zero only if the rotation has a fixed point	In the context of complexes of modules, the trace of a chain map f: C to C can be defined as the alternating sum of traces on each component, tr(f)= sum of (−1)^i tr(f_i​).
Trace, trace of a matrix over a non-commutative ring is not well-defined as a single element, its image in the abelianized ring R_{ab}​ is. Think of the commutators [R,R] as representing the "non-commutative noise" in the ring. The trace map filters out this noise, leaving a well-defined value that captures the sum of the diagonal elements, modulo the non-commutativity. The image of the trace in R_{ab}​ is an invariant, much like the trace of a matrix over a field	For a non-commutative ring R, the trace map tr : M_n(R) to R/[R,R] sends a matrix A to the class of  sum A_{ii}​ in the abelianization of R, denoted R_{ab}​. Here, [R,R] is the additive subgroup generated by commutators ab−ba.
Trace, a section of a vector bundle over a 2-sphere. The trace of a section of the endomorphism bundle, for example, of a vector field, is a scalar field on the sphere. The integral of this trace, weighted by a volume form, is related to the number of zeroes of the vector field. This is the Poincaré-Hopf Theorem at work. The trace operator captures the local behavior of the vector field, and integrating it "counts" the singularities	In the context of vector bundles over a manifold M, the trace of an endomorphism of a vector bundle can be seen as a section of the endomorphism bundle. The determinant of the trace is a key ingredient in the definition of the Euler characteristic of the bundle.
Trace, a field extension, for example, Q(root 2)/Q, as a 2-dimensional vector space over Q. Multiplication by an element, say a+b root 2, is a linear transformation. Its eigenvalues are the conjugates a±b root 2, The trace is the sum of these conjugates, (a+b root(2))+(a−b root (2)) = 2a. This trace map "projects" the field extension back down to the base field, capturing an average or a sum of the conjugates	For a field extension L/K, the trace map tr_{L/K} ​: L to K is a K-linear map. For an element a in L, the trace of a is the sum of the eigenvalues of the K-linear transformation on L given by multiplication by a.
Trace, the flow of a system of differential equations. The Jacobian matrix at a fixed point describes the local linearization of the flow. The eigenvalues of this matrix determine whether nearby trajectories are attracted to or repelled from the fixed point. The trace, being the sum of these eigenvalues, gives a quick indicator of the overall behavior. If the trace is negative, the system tends to contract volume locally. If it is positive, it expands. For a 2D system, if the trace is negative and the determinant is positive, the fixed point is stable. This relates the trace to the overall "attraction" or "repulsion" of the system	In the study of dynamical systems, the trace of the Jacobian matrix at a fixed point determines the local stability of the system.
Operator, linear transformation in R2 represented by a matrix. The matrix rotates, stretches, or shears a vector to a new location. An operator is a similar rule, but for functions. For example, the operator that takes a function and squares it is a nonlinear operator	An operator is a mapping between vector spaces.
Operator, subgradient operator maps a point on a convex function to a set of subgradients. For a convex function that is not everywhere differentiable, like f(x)= |x|, the subgradient at x=0 is the entire interval [−1,1]. The operator is the rule that maps x=0 to this set. The proximal map is an operator that projects a point onto a convex set	An operator can represent a proximal map or a subgradient operator.
Operators, eigenvalues of a matrix reveal its fundamental properties (e.g., whether it rotates or stretches), the spectrum of an operator reveals its underlying structure. The eigenfunctions of the Laplacian on a drumhead reveal its fundamental modes of vibration. An operator is the physical object (the drumhead) and its spectrum is the set of all its possible vibrations	"An operator is a machine whose internal workings are revealed by its spectrum."
Operator, conditional expectation operator takes a random variable and projects it onto a subspace of random variables that are measurable with respect to a sub-sigma-algebra. Imagine a random variable on a plane and a line on that plane. The operator takes the random variable and projects its distribution onto the line	An operator can represent the conditional expectation.
Operator, derivative operator D is an operator that takes a function and gives its derivative. When acting on a distribution, it gives another distribution. For example, the derivative of the Heaviside step function is the Dirac delta function. The operator is a rule that transforms one generalized function into another	An operator is a continuous linear map from a space of test functions to a space of distributions, or vice versa.
Operator, curved space, like a sphere, the concept of a derivative is generalized. The Laplacian operator on a sphere takes a function on the sphere and gives another function. The operator is the rule for "differentiation" on a curved space	An operator is a differential operator on a manifold, like the Laplacian on a sphere.
Operator, stochastic process like a random walk, the generator is an operator that describes the "infinitesimal" change in the process. For a simple random walk, the generator is the discrete Laplacian. It's the "engine" that produces the random motion	An operator is the generator of a stochastic process.
Operator, representation of a group is a way of "realizing" the group's abstract elements as operators on a vector space. For example, the group of rotations in 3D can be represented by operators (matrices) that act on vectors in R3. The operator is the "physical manifestation" of an abstract group element	An operator is a representation of a group.
Homotopy, equivalent under parameterization	ontology in Homotopy Type Theory, the idea is the homotopy of a path and inverses covers areas and therefore is not exactly the identity, therefore one can invent homotopy to consider the entire area of paths and a path that covers no areas is equivalent, therefore this motivates homotopy as a higher dimensional operation.
Homotopy, filling space for paths between paths	consider family of paths with same end point then there are areas , so one can invent homotopy as a filling space of k+1 dimensions for k dimensional paths, inventing the notion of a k-morphism.
Homotopy, continuous deformation	"deformation" is a continuous family of maps parameterized by a "time" interval.
Homotopy, path in function space	continuous path in the space of continuous maps
Homotopy, family of map	continuous one parameter family of maps
Homotopy, map from cylinder	map from X * I into Y, I is unit interval, map restricted to the bottom face for the first map, top face for the second map
Homotopy, equivalence relation	Equivalence relation on set of continuous maps, partitioning into homotopy classes.
Homotopy, weak isomorphism	homotopy equivalent if pair of maps composition is homotopic to identity map, weaker than homemorphism (topological isomorphism)
Homotopy, define homotopy category	homotopy classes of maps are morphisms on the homotopy category, objects are topological spaces, homotopy is equivalence relation giving which morphisms are the same
Homotopy, defining invariant of invariant functor	Homotopy define invariant functors (fundamental group and homology groups), two maps are homotopic, induces same homomorphism
Homotopy, factorisation of maps	Factor maps through special objects and properties, example factor through cylinder objects with fibrations and cofibrations
Homotopy, high dim morphisms	homotopy between two 1-morphism is 2-morphism
Homotopy, nullhomotopic	map is nullhomotopic if homotopic to constant map, defines contractible spaces
Homotopy, relative	relative homotopy keep points in a subspace fixed, defining fundamental groups where loops have fixed base points
Homotopy, simplicial maps	defined combinatorially as elementary moves on simplicies of complex, giving discrete computational model
Homotopy, equal in type theory	Path between two points in space is proof that points are equal
Homotopy, fibration category	category with weak equivalences, it is an axiom
Homotopy, infinity groupoid	points are objects, paths are 1-morphisms, homotopies are 2-morphisms, and so on
Homotopy type theory, proof system using homotopy	define a point to be a (-2)-groupoid or a proposition, then consider symmetries of true statements, so types as points become infinitely groupoids considering from points to paths and so on.
Covering space, example with spiral staircase on to a circle	covering space of a topological space X is a space X~ with a continuous map p: X~ to X such that for every point x∈X, there is an open neighborhood U of x for which the preimage p−1(U) is a disjoint union of open sets in X, each of which is mapped homeomorphically onto U by p. Imagine a circle. A possible covering space is a "spiral staircase" that projects onto the circle. Each step of the staircase is a disjoint copy of a small arc of the circle. The projection map takes each point on the staircase to the corresponding point on the circle, wrapping around infinitely many times.
Covering space, real line as universal cover onto a circle with group Z that unwraps to real line	universal cover of a space X is a simply connected covering space, which "unwraps" all loops in X. For the circle, the universal cover is the real line. A path on the real line that starts at 0 and goes to 2π projects to a loop around the circle. The real line provides a way to "lift" any loop in the circle to a non-looping path.
Covering space, deck transformations as integer translations on spiral covering space of the real line	deck transformations are a group of homeomorphisms of a covering space X* that preserve the projection map p : X* to X is called the group of deck transformations. For the real line covering the circle, the deck transformations are the integer translations x to x + n for n in Z. These transformations move you from one "sheet" of the cover to another while still projecting to the same point on the circle.
Covering spaces, etale cover as a locally projection resemblence from y^2 = x to the line is an etale cover with two sheets, point on line is two points on hyperbola, looks like projection of two lines onto one	étale cover is a finite flat morphism of schemes that is unramified. It's a generalization of a covering space from topology to algebraic geometry. Imagine a complex algebraic curve with an étale cover. The cover is a new curve that projects onto the old one, locally looking like a product. For instance, the map from the hyperbola y2=x to the line is an étale cover (with two sheets). At a point on the line, there are two points on the hyperbola, which locally resembles a projection of two lines onto one.
Covering spaces, Galois cover with deck cover of the complex line by the hyperbola y^2 = x^2−1. The deck transformations are the reflections (x,y) to (x,−y)	étale cover whose deck transformation group acts transitively on the fibers. This group is called the Galois group of the cover. Imagine a cover of the complex line by the hyperbola y^2 = x^2−1. The deck transformations are the reflections (x,y) to (x,−y). This group acts transitively on the fibers (the two points above each point on the line), which are the algebraic counterpart to the deck transformations of a topological cover.
Covering, of categories like directed graph, local isomorphisms respect the direction of the morphisms	covering of a category is a functor that, for each object, maps the morphisms in the covering category to the morphisms in the base category in a well-behaved way. Imagine a category as a directed graph. A cover is a new graph that projects onto the old one, such that the maps from a new vertex to any other vertex are locally isomorphic to the maps from the old vertex. This is a way to "unfold" the graph.
Covering space, torus of 2D plane, dynamical systems of a torus is unwrapped to straight line on the plane	dynamical systems, a map f: X → X is a covering map if it's a local homeomorphism. The inverse map is not necessarily a single function. Imagine a torus (a doughnut shape). A dynamical system on the torus can be studied by lifting it to its universal cover, which is the 2D plane. The dynamics on the torus (a point moving around) is "unwrapped" to a straight line on the plane. The covering map provides a way to simplify the dynamics by working in a simpler space.
Covering space, induced covers from pullbacks of cover of codomain space X to domain space Y	concept of a covering can be induced by a map to another space. Visual Intuition: If we have a covering of a space X and a map from a space Y to X, we can "pull back" the cover to get a cover of Y. This is like taking a projection onto a screen, and then projecting the screen onto a new screen, which induces a new cover.
Covering space, classified by the fundamental group of the space, symmetries and subgroups of the fundamental group serve as the possible covers of the space	set of all covers of a space is classified by the fundamental group. The fundamental group acts as a "master list" for all possible covers of a space. Every possible cover corresponds to a subgroup of the fundamental group.
Sheaf, stick notes intuition	surface with sticky notes. A sheaf is a collection of "pieces of information" on each note. The sheaf conditions ensure that if you have a collection of pieces of information that "match up" on the overlapping parts of the notes, you can always glue them together to get a single, coherent piece of information on the whole surface.
Stalk, visual intuition of microscope	a powerful microscope. You're looking at a single point, and the stalk is the "data" that the sheaf assigns to that point, ignoring all the global information. It's the "infinitesimal" information.
Sheaf, locally free intuition with a surface and patches	Think of a surface. A locally free sheaf is like a vector bundle over that surface. For each little patch on the surface, the information on the sheaf is just a copy of a vector space.
Homology, measure of holes	measures the "holes" in a topological space.
Cocycle, cocycle condition measures circulation around a face	cocycle is a cochain whose differential is zero. The differential of a 1-cochain is a 2-cochain that, roughly, measures the circulation around the boundary of a face. The cocycle condition means there is no circulation.
Cocycle, visual intuition as set of arrows on the edges of a surface	Imagine a 1-cochain as a set of arrows on the edges of a surface, each with a numerical value. The differential of this cochain measures the "flow" around the boundary of each face. If the sum of the flows on the boundary of every face is zero, it's a cocycle.
Coboundary, cochain that is the differential of a previous cochain	cochain that is the differential of a previous cochain. The differential of a 0-cochain assigns a value to each vertex. The differential of this is a 1-cochain that measures the difference in values on the two endpoints of an edge.
Coboundary, visual intuition as assignment of heights along a surface by taking differences of heights	1-coboundary is an assignment of values to edges that comes from taking differences of values at the vertices. Imagine a height function on a surface; the 1-coboundary is the set of changes in height along the edges.
Cohomology, sheaf cohomology as obstructions on space attached to open sets	space with "data" attached to each open set (a sheaf). Sheaf cohomology measures the "obstructions" to consistently gluing together local pieces of data to form a global object.
Cohomology, singular cohomology for singular chains or continuous maps from standard simplices into the space	type of cohomology for topological spaces, defined using singular chains (continuous maps from standard simplices into the space). It is a fundamental invariant of a topological space.
Cohomology, de Rham as holes of the manifold	smooth manifold, de Rham cohomology is the cohomology of the complex of differential forms. It measures the "holes" in the manifold using calculus.
Cohomology, visual intuition in terms of vector fields closed 1-form with no curl, exact 1-form as gradient	closed 1-form is a vector field whose curl is zero. It's like a fluid flow that has no local vortices. An exact 1-form is the gradient of a function. de Rham cohomology tells you when a "no-vortex" flow is not the gradient of any height function
Cohomology, Betti numbers over real numbers as holes	dimension of the n-th cohomology group over the real numbers is the n-th Betti number, which is a measure of the number of n-dimensional holes in a space.
Spectral sequence, sequence of page	page is bigraded modules, sequence of bigraded modules
Spectral sequence, differentials	differential dr​: E_r^{p,q}​→E_r^{p+r, q−r+1}​ such that dr​ * dr​ = 0. This differential gives the page a chain complex structure.
Spectral sequence, homology of pages	next page, E_{r+1}​, is the homology of the previous page with respect to the differential dr​. This is the core mechanism of a spectral sequence.
Spectral sequence, convergence	converges to a graded object, which is typically the homology of a given complex. This means that for a fixed total degree n = p+q, the terms E_r^{p,q}​ eventually become stable for large r.
Spectral sequence, filtration	filtration of a chain complex C∙​. A filtration is a sequence of subcomplexes into F_p ​C_* ​into F_{p+1} ​C_* ​into ... The terms of the first page of the spectral sequence are related to the homology of the successive quotients of this filtration.
Spectral sequence, associated graded object	spectral sequence computes the homology of the filtered complex by first computing the homology of its associated graded object, Gr(C)= ++_p​ F_p ​C /F_{p+1} ​C. The first page, E_1​, is often the homology of this graded object. ++ is direct sum in this case.
Spectral sequence, edge homomorphisms	"edges" of the spectral sequence, where p = 0 or q = 0, are often simple and provide a way to relate the spectral sequence to the homology of the original complex.
Spectral sequence, first quadrant spectral sequence	first quadrant spectral sequence if its non-zero terms are only in the first quadrant of the bigraded plane, i.e., p ≥ 0,q ≥ 0.
Spectral sequence, exact couple	system of two objects and three maps that form a diamond-shaped commutative diagram.
Spectral sequence, homology of derived functors	computing the homology of derived functors. For example, the Grothendieck spectral sequence relates the derived functors of a composition of two functors to the derived functors of each individual one.
Spectral sequence, Hochschild-Serre Spectral Sequence	This spectral sequence relates the group cohomology of a group G to the group cohomology of a normal subgroup N and the quotient group G/N. It's a key tool in group cohomology and number theory.
Spectral sequence, homotopy theory	spectral sequence that computes the homotopy groups of a space by filtering its universal covering space. The Serre spectral sequence is a prime example, relating the homology of a fiber bundle to the homology of its base and fiber.
Spectral sequence, fibration	deeply connected to a fibration in topology. It allows us to compute the homology of the total space from the homology of the base space and the fiber.
Spectral sequence, Adams	omputes the stable homotopy groups of a spectrum using the Ext groups of its mod p cohomology.
Spectral sequence, Leray	sheaf cohomology computes the sheaf cohomology of a space by using the cohomology of a cover of the space and the cohomology of the intersections of the cover.
Cofibration, imagine a hollow sphere A=S2 and a solid ball X=D3. The inclusion map i	S2 to D3 is a cofibration. If we have a map from the ball to another space, and we start to deform the sphere (the boundary of the ball), we can always deform the whole ball in a consistent way. The boundary is "stuck" to the ball in a way that allows us to push any deformation from the boundary into the interior. This is the dual concept to a fibration, which allows us to "lift" homotopies from a base space: A cofibration is a continuous map i: Ato X between topological spaces that satisfies the homotopy extension property. This means that for any space Y, any map f: X to Y, and any homotopy H:A cross I to Y of the restricted map f∣A​, there exists a homotopy lift H~:X cross I to Y that extends H. In other words, any homotopy defined on the subspace A can be "extended" to a homotopy on the entire space X.
Cofibration, a space A and two maps, f	A to B and g: A to C. The pushout of this diagram is a space P that "glues" B and C together along the image of A. If the map A to B is a cofibration, the pushout is well-behaved. For example, if we glue two disks together along a circle, the resulting space is a sphere. The inclusion of the circle into the disk is a cofibration, and this property ensures that the gluing is well-behaved:  The homotopy extension property can be formulated in terms of a pushout square. A cofibration is a map A to X such that a specific pushout square is a pullback square.
Cofibration, the inclusion of the origin in the affine plane. This is a closed immersion. The map from Spec(k[x,y]/(x,y)) to Spec(k[x,y]) is a closed immersion. This is a geometric "cofibration," where a smaller space is "stuck" inside a larger one in a very rigid way. The embedding is a cofibration because any map from the origin to a scheme can be extended to the entire plane	A closed immersion of schemes f:X→Y is a morphism that is a homeomorphism onto its image, and the induced map on sheaves of rings is a surjective map. A closed immersion is a "cofibration" in the geometric sense, as it embeds one scheme as a closed subscheme of another.
